address,price,bedrooms,bathrooms_per_bedroom,full_bathrooms_filled,half_bathrooms,type,size_sqft,lot_size,lot_size_fixedunits
2617 Chateau Clermont St Henderson NV 89044,599000,6,0.833333333333,5,0,Single Family Home,3701,6534.0,6534.0
Las Vegas NV 89117,519000,4,0.75,3,0,Single Family Home,2723,0.52,22651.0
9813 Miss Peach Ave Las Vegas NV 89145,450000,4,0.75,3,0,Single Family Home,2859,6534.0,6534.0
2021 Harbor Cliff Dr Las Vegas NV 89128,309900,4,0.75,3,0,Single Family Home,2079,5227.0,5227.0
Las Vegas NV 89128,200000,3,0.666666666667,2,0,Single Family Home,1530,5227.0,5227.0
377 Dog Leg Dr Las Vegas NV 89148,275000,3,0.666666666667,2,1,Single Family Home,1714,3484.0,3484.0
3375 E Tompkins Ave Unit 162 Las Vegas NV 89121,82500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1158,1306.0,1306.0
10038 Dancing Lasso Ct Las Vegas NV 89178,279000,4,0.5,2,1,Single Family Home,2870,4791.0,4791.0
11605 Autunno St Las Vegas NV 89183,210000,3,0.666666666667,2,1,Single Family Home,2014,4791.0,4791.0
9363 Stock St Las Vegas NV 89178,168000,3,1.0,3,0,Single Family Home,1878,1742.0,1742.0
11169 Grants Landing Ct Las Vegas NV 89141,589000,5,0.6,3,1,Single Family Home,5440,9147.0,9147.0
5321 Big Fawn Ct Las Vegas NV 89130,229990,4,0.5,2,1,Single Family Home,2300,4356.0,4356.0
121 Jon Belger Dr Las Vegas NV 89145,139900,2,1.0,2,0,Single Family Home,1184,4791.0,4791.0
2112 Brighton Shore St Las Vegas NV 89128,299900,4,0.75,3,0,Single Family Home,2079,4791.0,4791.0
6221 Cedarbrook Dr Las Vegas NV 89146,244900,3,0.666666666667,2,0,Single Family Home,1657,8276.0,8276.0
9670 Lightheart Ave Las Vegas NV 89148,259990,3,1.0,3,0,Single Family Home,2144,4356.0,4356.0
4655 Gold Dust Ave Unit 211 Las Vegas NV 89120,70000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,884,,
369 Cascade Mist Ave Las Vegas NV 89123,200000,3,0.666666666667,2,0,Condo/Townhome/Row Home/Co-Op,1557,3484.0,3484.0
3982 Salisbury Pl Las Vegas NV 89121,105000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1470,2613.0,2613.0
5521 Big Sky Ln Las Vegas NV 89149,249888,4,0.5,2,1,Single Family Home,2325,5227.0,5227.0
4123 Puebla St Las Vegas NV 89115,110000,3,0.666666666667,2,1,Single Family Home,1336,4356.0,4356.0
4736 Regalo Bello St Las Vegas NV 89135,175000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1168,7840.0,7840.0
735 Greenbriar Townhouse Way Las Vegas NV 89121,49900,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,1320,1742.0,1742.0
931 Single Tree Dr Henderson NV 89123,179900,4,0.5,2,1,Single Family Home,1847,3920.0,3920.0
3806 Avila St Las Vegas NV 89103,172500,3,0.666666666667,2,0,Single Family Home,1434,6969.0,6969.0
10274 Sofferto Ave Las Vegas NV 89135,550000,3,0.666666666667,2,1,Single Family Home,2327,7840.0,7840.0
5578 Jelsma Ave Las Vegas NV 89141,270000,3,0.666666666667,2,1,Single Family Home,2397,3920.0,3920.0
7831 Stable Run Ave Las Vegas NV 89113,215000,3,1.0,3,0,Single Family Home,2127,3920.0,3920.0
9808 Panorama Cliff Dr Las Vegas NV 89134,204900,3,0.666666666667,2,0,Single Family Home,1153,4356.0,4356.0
4321 W Bonanza Rd Las Vegas NV 89107,149500,3,0.666666666667,2,0,Single Family Home,1654,6969.0,6969.0
4372 Hilldale Ave Las Vegas NV 89121,95000,3,0.333333333333,1,0,Single Family Home,768,6098.0,6098.0
655 Granite Rapids St Las Vegas NV 89138,295000,3,0.666666666667,2,0,Single Family Home,1680,5227.0,5227.0
10612 Isola Bella St Las Vegas NV 89141,269900,3,0.666666666667,2,1,Single Family Home,2295,5227.0,5227.0
5336 El Nuevo Dr Las Vegas NV 89120,149900,4,0.5,2,0,Single Family Home,1520,6534.0,6534.0
9575 S Decatur Blvd Las Vegas NV 89139,989000,4,0.75,3,1,Single Family Home,3706,1.93,84071.0
5309 Camino Del Rancho Las Vegas NV 89130,164900,3,0.666666666667,2,1,Single Family Home,1630,5227.0,5227.0
10335 Tranquil Breeze St Las Vegas NV 89183,134900,3,0.666666666667,2,1,Single Family Home,1230,1742.0,1742.0
5925 Sierra Bonita Ct Las Vegas NV 89149,440000,4,0.75,3,1,Single Family Home,2869,0.48,20909.0
8801 Silver Mountain Ct Las Vegas NV 89134,285000,4,0.5,2,1,Single Family Home,2429,7405.0,7405.0
6912 Bison Cir Las Vegas NV 89145,209500,3,0.666666666667,2,1,Single Family Home,2505,9583.0,9583.0
1709 S Eastern Ave Las Vegas NV 89104,200000,3,0.333333333333,1,0,Single Family Home,1100,5227.0,5227.0
7500 Council Ave Las Vegas NV 89128,179900,3,0.666666666667,2,1,Single Family Home,1531,4791.0,4791.0
11030 Bellatrix Ct Las Vegas NV 89135,278000,3,0.666666666667,2,1,Single Family Home,1923,4791.0,4791.0
752 Cambridge Crest Ct Unit Lot 7 Las Vegas NV 89123,296190,4,0.75,3,0,Single Family Home,2320,4356.0,4356.0
8265 Wildwood Glen Dr Las Vegas NV 89131,220000,4,0.5,2,1,Single Family Home,1957,2613.0,2613.0
2621 Cactus Hill Dr Las Vegas NV 89156,142000,3,0.666666666667,2,0,Single Family Home,1613,4791.0,4791.0
10142 Tarbell Grove Ave Las Vegas NV 89166,399990,4,0.75,3,1,Single Family Home,3864,6534.0,6534.0
Las Vegas NV 89117,165000,2,1.0,2,1,Single Family Home,1261,2613.0,2613.0
375 Tierra St Las Vegas NV 89014,155000,3,0.666666666667,2,0,Single Family Home,1160,4791.0,4791.0
326 Carlisle Crossing St Las Vegas NV 89138,395000,4,0.75,3,0,Single Family Home,2431,4791.0,4791.0
2355 Cascade St Las Vegas NV 89142,139999,3,0.666666666667,2,0,Single Family Home,1354,7405.0,7405.0
6698 Roanoke Ct Las Vegas NV 89148,255000,4,0.75,3,0,Single Family Home,2415,4356.0,4356.0
10821 Cain Ave Las Vegas NV 89166,227000,3,0.666666666667,2,1,Single Family Home,1943,3484.0,3484.0
11657 Terenzio Ct Las Vegas NV 89183,219900,4,0.5,2,1,Single Family Home,2313,3484.0,3484.0
4030 Vulcan St Las Vegas NV 89122,149900,3,0.666666666667,2,0,Single Family Home,1673,5227.0,5227.0
7206 Hood River Ave Las Vegas NV 89179,199900,3,0.666666666667,2,1,Single Family Home,1703,3049.0,3049.0
4120 Fairport Dr North Las Vegas NV 89032,169900,3,0.666666666667,2,0,Single Family Home,1456,6534.0,6534.0
3745 Mornings Dawn St Las Vegas NV 89129,189900,3,0.666666666667,2,1,Single Family Home,1840,3484.0,3484.0
7920 Turtle Island Ct Las Vegas NV 89129,180000,3,0.666666666667,2,0,Single Family Home,1436,4356.0,4356.0
7734 Briana Renee Way Las Vegas NV 89123,365000,4,0.5,2,1,Single Family Home,3172,9147.0,9147.0
10640 Cactus Brush Ct Las Vegas NV 89141,225000,4,0.5,2,1,Single Family Home,1798,3920.0,3920.0
11603 Pride Hill St Las Vegas NV 89183,199900,3,0.666666666667,2,1,Single Family Home,1886,3049.0,3049.0
9004 Snowtrack Ave Las Vegas NV 89149,219000,3,0.666666666667,2,1,Single Family Home,2231,4356.0,4356.0
9349 Thunder Basin Ave Las Vegas NV 89149,299999,3,0.666666666667,2,1,Single Family Home,2632,7840.0,7840.0
10575 Angelo Tenero Ave Las Vegas NV 89135,499000,2,1.0,2,1,Single Family Home,2234,6969.0,6969.0
3109 Jansen Ave Las Vegas NV 89101,112900,4,0.5,2,0,Single Family Home,1194,6098.0,6098.0
7019 Glencoe Harbor Ave Las Vegas NV 89179,289900,3,0.666666666667,2,1,Single Family Home,2411,4356.0,4356.0
3600 Fox Glen Pkwy Las Vegas NV 89108,231700,3,0.666666666667,2,0,Single Family Home,1738,0.25,10890.0
2604 Sidonia Ave Las Vegas NV 89102,195000,3,1.0,3,0,Single Family Home,2051,4791.0,4791.0
4393 Rimcrest Rd Las Vegas NV 89121,169000,3,0.666666666667,2,0,Single Family Home,1584,0.23,10019.0
1705 Navajo Lake Way Las Vegas NV 89128,174500,3,0.666666666667,2,1,Single Family Home,1481,3484.0,3484.0
5621 Blue Peak Ave Las Vegas NV 89131,260000,4,0.5,2,1,Single Family Home,2476,0.24,10454.0
4845 N Juliano Rd Las Vegas NV 89149,315000,4,0.5,2,0,Single Family Home,2128,0.5,21780.0
5828 Perfect View St Las Vegas NV 89130,185000,3,0.666666666667,2,0,Single Family Home,1662,6534.0,6534.0
1709 Stoneybrook Dr Las Vegas NV 89108,182000,3,0.666666666667,2,0,Single Family Home,1605,6534.0,6534.0
5341 Consul Ave Las Vegas NV 89142,155000,3,0.666666666667,2,0,Single Family Home,1269,9147.0,9147.0
Las Vegas NV 89139,148900,2,1.0,2,1,Single Family Home,1277,1742.0,1742.0
1208 Arrowhead Ave Las Vegas NV 89106,104990,4,0.5,2,0,Single Family Home,1306,6969.0,6969.0
6160 W Gowan Rd Las Vegas NV 89108,439900,4,0.75,3,0,Single Family Home,3484,0.62,27007.0
2101 Tierra Del Verde St Las Vegas NV 89156,120000,3,0.666666666667,2,1,Single Family Home,1309,2178.0,2178.0
10063 Carlton Gate St Las Vegas NV 89178,226900,4,0.5,2,1,Single Family Home,1979,3920.0,3920.0
8312 Aspenbrook Ave Las Vegas NV 89145,199900,4,0.5,2,1,Single Family Home,2043,4356.0,4356.0
6137 Pacific Dogwood Ave Las Vegas NV 89139,144990,2,1.0,2,1,Single Family Home,1170,2178.0,2178.0
6308 Elton Ave Las Vegas NV 89107,71900,3,0.666666666667,2,0,Single Family Home,1670,6098.0,6098.0
10619 Whiting Ave Las Vegas NV 89166,248999,3,0.666666666667,2,1,Single Family Home,2142,4791.0,4791.0
11393 Robbia Dr Las Vegas NV 89138,599000,4,0.75,3,1,Single Family Home,3104,6098.0,6098.0
6209 Sadler Dr Las Vegas NV 89130,209900,4,0.5,2,0,Single Family Home,1805,6969.0,6969.0
8232 Cimarron Ridge Dr Las Vegas NV 89128,163999,3,0.666666666667,2,0,Single Family Home,1232,4356.0,4356.0
3760 Frank Derek Ave Las Vegas NV 89139,729000,4,1.0,4,1,Single Family Home,4410,0.35,15246.0
8801 Bonta Ct Las Vegas NV 89134,650000,4,0.75,3,1,Single Family Home,3916,0.28,12197.0
382 Rancho La Costa St Las Vegas NV 89138,529900,4,0.5,2,1,Single Family Home,3332,7840.0,7840.0
6310 Black Swan Ln Las Vegas NV 89118,350000,3,0.666666666667,2,1,Single Family Home,2348,0.28,12197.0
7893 Firefalls Dr Las Vegas NV 89147,289900,4,0.75,3,0,Single Family Home,2470,7405.0,7405.0
7304 Savannah Falls St Las Vegas NV 89131,275000,3,1.0,3,0,Single Family Home,2771,4356.0,4356.0
6536 Bryce Woodlands St Las Vegas NV 89148,254900,3,0.666666666667,2,1,Single Family Home,2328,3484.0,3484.0
5596 Sun Temple Ave Las Vegas NV 89139,237500,4,0.5,2,1,Single Family Home,2118,3484.0,3484.0
7333 Perkins Hill St Las Vegas NV 89166,200000,3,0.666666666667,2,0,Single Family Home,1490,4791.0,4791.0
5645 African Lilly Ct Las Vegas NV 89130,173000,3,0.666666666667,2,1,Single Family Home,1468,2613.0,2613.0
2013 Eagle Trace Way Las Vegas NV 89117,1750000,4,1.0,4,1,Single Family Home,6800,0.28,12197.0
7361 Calzado Dr Las Vegas NV 89178,309888,4,0.75,3,0,Single Family Home,2407,6534.0,6534.0
5954 Bluehill Ave Las Vegas NV 89156,31950,3,0.666666666667,2,0,Single Family Home,1848,7405.0,7405.0
8174 Dracopus Ave Las Vegas NV 89113,224900,4,0.5,2,1,Single Family Home,1759,3920.0,3920.0
7817 Meadowrobin Ave Las Vegas NV 89131,199900,4,0.5,2,1,Single Family Home,2284,4791.0,4791.0
Las Vegas NV 89108,140000,3,0.666666666667,2,0,Single Family Home,2385,0.3,13068.0
4385 Vegas Valley Dr Las Vegas NV 89121,65000,4,0.5,2,0,Single Family Home,1702,7840.0,7840.0
880 Blankenship Ave Las Vegas NV 89106,155000,4,0.75,3,0,Single Family Home,1950,5227.0,5227.0
Las Vegas NV 89178,210000,4,1.0,4,0,Single Family Home,2356,5662.0,5662.0
513 Hall Of Fame Dr Las Vegas NV 89110,139900,4,0.75,3,0,Single Family Home,1921,4791.0,4791.0
2484 San Marcos St Las Vegas NV 89115,123000,4,0.5,2,0,Single Family Home,1702,6098.0,6098.0
7445 Gomer Rd Las Vegas NV 89178,720000,4,0.75,3,1,Single Family Home,1763,1.06,46174.0
8912 Sailplane Ave Las Vegas NV 89129,389900,4,0.75,3,0,Single Family Home,3386,6098.0,6098.0
Las Vegas NV 89139,210000,3,0.666666666667,2,1,Single Family Home,1190,3049.0,3049.0
8025 Caspian Moon Dr Las Vegas NV 89166,209900,4,0.75,3,0,Single Family Home,1896,4791.0,4791.0
601 Spyglass Ln Las Vegas NV 89107,159900,3,0.666666666667,2,0,Single Family Home,1630,2613.0,2613.0
2490 N Gateway Rd Las Vegas NV 89115,156000,3,0.666666666667,2,0,Single Family Home,1512,0.71,30928.0
Las Vegas NV 89130,150000,3,0.666666666667,2,0,Single Family Home,1459,4356.0,4356.0
922 Sunny Acres Ave Las Vegas NV 89081,74900,3,0.666666666667,2,1,Single Family Home,1505,2178.0,2178.0
2416 Ivy Garden Ct Las Vegas NV 89134,265000,3,0.666666666667,2,1,Single Family Home,1864,7579.0,7579.0
4432 E Mesa Vista Ave Las Vegas NV 89120,140000,3,0.666666666667,2,1,Single Family Home,2187,6011.0,6011.0
9612 Glengarry Dr Las Vegas NV 89129,250000,5,0.6,3,0,Single Family Home,2544,6926.0,6926.0
1024 Padre Island St Las Vegas NV 89128,240000,4,0.75,3,1,Single Family Home,2556,4791.0,4791.0
9409 Rock Garden Ct Las Vegas NV 89178,139900,3,0.666666666667,2,1,Single Family Home,2032,5662.0,5662.0
Las Vegas NV 89110,65000,3,0.666666666667,2,0,Single Family Home,1357,6490.0,6490.0
4924 Naff Ridge Dr Las Vegas NV 89131,93000,3,0.666666666667,2,0,Single Family Home,1396,4356.0,4356.0
Las Vegas NV 89123,875000,5,1.2,6,1,Single Family Home,4342,2.27,98881.0
10474 Precliffs Ct Las Vegas NV 89129,225000,3,0.666666666667,2,1,Single Family Home,2024,4878.0,4878.0
6377 Walden Pond Ct Las Vegas NV 89148,117800,2,1.0,2,1,Single Family Home,1189,1742.0,1742.0
3708 San Angelo Ave Las Vegas NV 89102,110000,4,0.5,2,0,Single Family Home,2140,6403.0,6403.0
5017 Rustic Charm Ct Las Vegas NV 89131,120000,2,1.0,2,0,Single Family Home,1396,4791.0,4791.0
804 Lacy Ln Las Vegas NV 89107,521000,5,0.8,4,2,Single Family Home,4789,0.53,23087.0
1468 Santa Anita Dr Las Vegas NV 89119,359000,5,0.6,3,1,Single Family Home,4472,0.59,25700.0
10832 Scamadella St Las Vegas NV 89141,275000,4,0.5,2,1,Single Family Home,2453,5227.0,5227.0
7027 Russell Ranch Ave Las Vegas NV 89113,236000,4,0.5,2,1,Single Family Home,2036,4356.0,4356.0
8617 Millsboro Dr Las Vegas NV 89134,137500,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,1046,2613.0,2613.0
3165 S Monte Cristo Way Las Vegas NV 89117,499900,3,0.666666666667,2,1,Single Family Home,2559,0.53,23087.0
1405 Santa Margarita St Unit D Las Vegas NV 89146,85500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1056,1393.0,1393.0
2305 W Horizon Rdg Pw Unit 3923 Las Vegas NV 89052,125000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1054,,
200 W Sahara Ave Unit 3712 Las Vegas NV 89102,199000,1,1.0,1,1,Condo/Townhome/Row Home/Co-Op,974,,
4300 N Lamont St Apt 205 Las Vegas NV 89115,22900,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,640,,
4778 Mereworth Ct Las Vegas NV 89130,150000,3,1.0,3,1,Single Family Home,1497,1742.0,1742.0
2525 Monte Carlo Dr Las Vegas NV 89108,124900,4,0.5,2,0,Single Family Home,1112,6098.0,6098.0
261 Colleen Dr Las Vegas NV 89107,169900,4,0.75,3,0,Single Family Home,1898,6098.0,6098.0
19 E Agate Ave Unit 507 Las Vegas NV 89123,180000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1155,,
8908 Ackerman Ave Las Vegas NV 89143,156900,3,0.666666666667,2,0,Single Family Home,1305,4356.0,4356.0
114 Short Ruff Way Las Vegas NV 89148,310000,4,0.5,2,0,Single Family Home,1615,3920.0,3920.0
5531 Wayside Ct Las Vegas NV 89142,104900,4,0.5,2,1,Single Family Home,1680,9147.0,9147.0
2201 Calm Sea Ave Las Vegas NV 89106,104000,3,0.666666666667,2,0,Single Family Home,1096,3484.0,3484.0
4200 S Valley View Blvd Unit 3010 Las Vegas NV 89103,72500,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,902,,
9749 Floweret Ave Las Vegas NV 89117,199900,3,0.666666666667,2,1,Single Family Home,1838,3920.0,3920.0
2456 Carnegie Hall St Las Vegas NV 89135,259500,3,0.666666666667,2,1,Single Family Home,1952,4791.0,4791.0
7255 W Sunset Rd Apt 2033 Las Vegas NV 89113,85000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1046,1045.0,1045.0
11152 Shadow Nook Ct Las Vegas NV 89144,299900,3,0.666666666667,2,1,Single Family Home,2397,8712.0,8712.0
9050 W Warm Springs Rd Unit 2162 Las Vegas NV 89148,98000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,972,,
8999 Lillyhammer Ct Las Vegas NV 89147,260000,3,0.666666666667,2,1,Single Family Home,2280,8712.0,8712.0
4057 Dream Day St Las Vegas NV 89129,379000,6,0.5,3,0,Single Family Home,3723,6098.0,6098.0
10461 Chandra Ave Las Vegas NV 89129,145000,3,0.666666666667,2,1,Single Family Home,1398,2613.0,2613.0
1612 Cordoba Canyon St Las Vegas NV 89117,265000,4,0.75,3,0,Single Family Home,2418,4356.0,4356.0
1991 Citroen St Las Vegas NV 89142,116000,4,0.5,2,0,Single Family Home,1784,7840.0,7840.0
6587 Larchwood Ln Las Vegas NV 89103,195000,4,0.5,2,0,Single Family Home,1846,6098.0,6098.0
6383 Blue Twilight Ct Las Vegas NV 89108,188800,3,0.666666666667,2,1,Single Family Home,1924,2613.0,2613.0
10936 Prairie Grove Rd Las Vegas NV 89179,314639,4,0.75,3,1,Single Family Home,2593,4356.0,4356.0
3783 Lodina Ct Las Vegas NV 89141,188800,3,0.666666666667,2,1,Single Family Home,1748,2613.0,2613.0
1901 Manhattan Dr Las Vegas NV 89106,72900,4,0.5,2,0,Single Family Home,1347,6969.0,6969.0
710 Dike Ln Las Vegas NV 89106,80000,3,0.333333333333,1,0,Single Family Home,972,8276.0,8276.0
9055 Union Gap Rd Las Vegas NV 89123,239000,4,0.75,3,0,Single Family Home,2087,4356.0,4356.0
3441 Quiet Pueblo St Las Vegas NV 89032,180900,5,0.6,3,0,Single Family Home,2141,4356.0,4356.0
10421 Scotch Elm Ave Las Vegas NV 89166,179948,3,0.666666666667,2,1,Single Family Home,1789,2178.0,2178.0
1016 Coldwater Falls Way Las Vegas NV 89123,199900,2,1.0,2,1,Single Family Home,1942,6534.0,6534.0
11025 Toscano Gardens St Las Vegas NV 89141,188800,3,1.0,3,0,Single Family Home,1380,3049.0,3049.0
6149 Vista Verde Las Vegas NV 89146,183900,4,0.5,2,0,Single Family Home,2020,6098.0,6098.0
708 Dike Ln Las Vegas NV 89106,80000,3,0.333333333333,1,0,Single Family Home,984,0.23,10019.0
6195 Seaside Park Ave Las Vegas NV 89110,205000,4,0.75,3,0,Single Family Home,2390,6534.0,6534.0
5883 Laredo St Las Vegas NV 89146,118000,2,1.0,2,1,Condo/Townhome/Row Home/Co-Op,1492,3963.0,3963.0
200 W Sahara Ave Unit 811 Las Vegas NV 89102,188000,1,1.0,1,0,Condo/Townhome/Row Home/Co-Op,1090,,
5250 S Rainbow Blvd Unit 1140 Las Vegas NV 89118,119000,2,1.0,2,0,Condo/Townhome/Row Home/Co-Op,1034,,
5920 Rothbury Ave Las Vegas NV 89141,320000,4,0.5,2,1,Single Family Home,2339,6098.0,6098.0
5082 Southern Hills Ln Las Vegas NV 89113,329000,2,1.0,2,0,Single Family Home,1814,6098.0,6098.0
10719 Angelo Tenero Ave Las Vegas NV 89135,625000,2,1.0,2,1,Single Family Home,2855,8276.0,8276.0
Las Vegas NV 89122,61900,2,0.5,1,0,Condo/Townhome/Row Home/Co-Op,806,,
Henderson NV 89044,415000,5,1.0,5,1,Single Family Home,3671,4356.0,4356.0
6645 Prairie Dusk Dr Las Vegas NV 89122,165000,3,0.666666666667,2,1,Single Family Home,1484,3920.0,3920.0
10521 Hartford Hills Ave Las Vegas NV 89166,199500,4,0.75,3,0,Single Family Home,2136,3484.0,3484.0
Las Vegas NV 89115,95000,2,1.0,2,1,Single Family Home,1144,2613.0,2613.0
8617 Wild Diamond Ave Las Vegas NV 89143,329000,5,0.6,3,0,Single Family Home,3297,7840.0,7840.0
Las Vegas NV 89142,128900,3,0.666666666667,2,1,Single Family Home,1352,2613.0,2613.0
5253 Starter Ave Las Vegas NV 89156,90000,3,0.666666666667,2,1,Single Family Home,1188,2178.0,2178.0
2236 Beacon Ridge Dr Las Vegas NV 89134,365000,3,0.666666666667,2,0,Single Family Home,2162,0.3,13068.0
3531 Stampede Ct North Las Vegas NV 89032,202000,4,0.5,2,0,Single Family Home,2275,6969.0,6969.0
6691 Tomiyasu Ln Las Vegas NV 89120,1499000,4,1.0,4,1,Single Family Home,6349,0.52,22651.0
4109 E Philadelphia Ave Las Vegas NV 89104,60000,3,0.666666666667,2,0,Single Family Home,1358,7405.0,7405.0
9844 High Alpine St Las Vegas NV 89178,209000,4,0.75,3,0,Single Family Home,2832,6098.0,6098.0
4902 Perrone Ave Las Vegas NV 89141,180000,3,0.666666666667,2,0,Single Family Home,1405,4356.0,4356.0
Las Vegas NV 89110,110000,3,0.666666666667,2,1,Single Family Home,1692,4312.0,4312.0
11208 Lavandou Dr Las Vegas NV 89141,200000,4,0.75,3,0,Single Family Home,2953,6534.0,6534.0
262 Forest Valley Ct Las Vegas NV 89124,1250000,4,1.0,4,1,Single Family Home,5984,3484.0,3484.0
5543 Brownfield St Las Vegas NV 89148,189000,3,0.666666666667,2,1,Single Family Home,2722,5227.0,5227.0
10603 W Gilmore Ave Las Vegas NV 89129,165000,3,0.666666666667,2,1,Single Family Home,1676,2178.0,2178.0
6985 S Valley View Blvd Las Vegas NV 89118,280000,3,1.0,3,1,Single Family Home,4766,2134.0,2134.0
4444 Stewart Ave Las Vegas NV 89110,69000,4,0.5,2,0,Single Family Home,1316,7405.0,7405.0
1783 Graystone Canyon Ave Las Vegas NV 89183,274900,4,1.0,4,1,Single Family Home,2340,9147.0,9147.0
9451 Pioneer Ave Las Vegas NV 89117,244988,4,0.75,3,0,Single Family Home,2119,4791.0,4791.0
1816 Parkchester Dr Las Vegas NV 89108,237999,4,0.5,2,0,Single Family Home,2180,0.25,10890.0
1709 Robin St Las Vegas NV 89106,122000,4,0.5,2,1,Single Family Home,1435,3920.0,3920.0
8428 Summers Ranch Ct Las Vegas NV 89139,339000,4,0.5,2,1,Single Family Home,2967,3484.0,3484.0
9405 Highview Rock Ct Las Vegas NV 89149,229900,4,0.75,3,0,Single Family Home,1992,4791.0,4791.0
4831 Sweetie Ct Las Vegas NV 89149,575000,4,0.75,3,0,Single Family Home,3164,0.45,19602.0
7808 Osage Canyon St Las Vegas NV 89113,420000,4,0.75,3,0,Single Family Home,3360,7840.0,7840.0
8307 Fort Hallock Ave Las Vegas NV 89131,229990,4,0.75,3,0,Single Family Home,2295,2613.0,2613.0
3420 Balanced Rock St Las Vegas NV 89129,189900,4,0.75,3,1,Single Family Home,1983,1742.0,1742.0
5408 Kalmia Dr Las Vegas NV 89103,269900,4,0.75,3,0,Single Family Home,2106,8276.0,8276.0
5016 Elkin Creek Ave Las Vegas NV 89131,195000,4,0.5,2,1,Single Family Home,2791,4791.0,4791.0
1945 Fighting Falcon Ln Las Vegas NV 89031,175100,4,0.5,2,0,Single Family Home,1701,7840.0,7840.0
4849 Elaina Ave Las Vegas NV 89120,174900,4,0.5,2,0,Single Family Home,1515,6098.0,6098.0
5481 S Sandhill Rd Las Vegas NV 89120,172500,4,0.75,3,0,Single Family Home,1908,9147.0,9147.0
6021 Chessington Ave Las Vegas NV 89131,279900,4,0.5,2,1,Single Family Home,3082,0.31,13504.0
6540 Grand Gulch Ct Las Vegas NV 89110,165000,5,0.6,3,0,Single Family Home,2726,9147.0,9147.0
10520 Alhambra Crest Ct Las Vegas NV 89183,120000,4,0.5,2,1,Single Family Home,1740,2613.0,2613.0
7919 Quiet Canyon St Las Vegas NV 89113,315000,4,0.75,3,0,Single Family Home,2427,7405.0,7405.0
7276 Laramie Ave Las Vegas NV 89113,351000,4,0.75,3,0,Single Family Home,2081,5662.0,5662.0
9677 Lions Peak Ct Las Vegas NV 89139,378000,5,0.6,3,0,Single Family Home,4340,6098.0,6098.0
5060 Tranquil Stream Ct Las Vegas NV 89148,199000,4,0.5,2,1,Single Family Home,2082,4791.0,4791.0
1008 Seabury Hill Ct Las Vegas NV 89128,194500,4,0.5,2,1,Single Family Home,2080,5227.0,5227.0
10274 Maltese Cross Ct Las Vegas NV 89183,134990,4,0.5,2,1,Single Family Home,1741,5227.0,5227.0
7601 Vanity Ct Las Vegas NV 89149,155000,4,0.75,3,0,Single Family Home,2323,2613.0,2613.0
6329 Peggotty Ave Las Vegas NV 89130,251552,5,0.6,3,0,Single Family Home,3205,7405.0,7405.0
3470 Seaside Treasures Ct Las Vegas NV 89122,135000,4,0.5,2,0,Single Family Home,1654,9583.0,9583.0
9815 Pioneer Ave Las Vegas NV 89117,235000,4,0.75,3,0,Single Family Home,2307,4791.0,4791.0
10527 Peach Creek St Las Vegas NV 89179,253500,4,0.5,2,1,Single Family Home,2314,5662.0,5662.0
5949 Aimless St Las Vegas NV 89011,180000,4,0.5,2,1,Single Family Home,1978,4356.0,4356.0
9008 Valla De Bravo St Las Vegas NV 89131,271000,6,0.666666666667,4,0,Single Family Home,4234,8276.0,8276.0
4428 Cormorant Ave Las Vegas NV 89115,233000,4,0.75,3,0,Single Family Home,2937,6534.0,6534.0
